"85","ENT_SPダミー85","-"
"86","メセタフィーバーⅠ","出現するメセタが
5%増加"
"87","メセタフィーバーⅡ","出現するメセタが
10%増加"
"88","メセタフィーバーⅢ","出現するメセタが
15%増加"
"89","ENT_SPダミー89","-"
"90","ENT_SPダミー90","-"
"91","ＥＸＰブーストⅠ","取得する経験値が
5%増加"
"92","アナザーヒストリー","取得する経験値が
10%増加"
"93","ＥＸＰブーストⅡ","取得する経験値が
7%増加"
"94","ＥＸＰブーストⅢ","取得する経験値が
10%増加"
"95","ENT_SPダミー95","-"
"96","ラッキーライズⅠ","レアドロップ倍率が
5%増加"
"97","テンプテーション","レアドロップ倍率が
10%増加"
"98","ラッキーライズⅡ","レアドロップ倍率が
7%増加"
"99","ラッキーライズⅢ","レアドロップ倍率が
10%増加"
"100","ENT_SPダミー100","-"
"101","ENT_SPダミー101","-"
"102","ENT_SPダミー102","-"
"103","ENT_SPダミー103","-"
"104","ENT_SPダミー104","-"
"105","ENT_SPダミー105","-"
"106","ENT_SPダミー106","-"
"107","ENT_SPダミー107","-"
"108","ENT_SPダミー108","-"
"109","ENT_SPダミー109","-"
"110","ENT_SPダミー110","-"
"111","ENT_SPダミー111","-"
"112","ENT_SPダミー112","-"
"113","ENT_SPダミー113","-"
"114","ENT_SPダミー114","-"
"115","ENT_SPダミー115","-"
"116","ENT_SPダミー116","-"
"117","ENT_SPダミー117","-"
"118","ENT_SPダミー118","-"
"119","ENT_SPダミー119","-"
"120","ENT_SPダミー120","-"
"121","ENT_SPダミー121","-"
"122","ENT_SPダミー122","-"
"123","ENT_SPダミー123","-"
"124","ENT_SPダミー124","-"
"125","ENT_SPダミー125","-"
"126","ENT_SPダミー126","-"
"127","ENT_SPダミー127","-"
"128","ENT_SPダミー128","-"
"129","ENT_SPダミー129","-"
"130","ENT_SPダミー130","-"
"131","ENT_SPダミー131","-"
"132","ENT_SPダミー132","-"
"133","ENT_SPダミー133","-"
"134","フレッシュ・サイン","Ｌｖ．３０に到達するまで
取得する経験値が
３０％増加する"
"135","-","-"
"136","-","-"
"137","-","-"
"138","-","-"
"139","-","-"
"140","エンペ・エンブレイス","新世武器強化時の
経験値が９０増加する"
"141","ＮＴウェポンブースト","新世武器強化時の
経験値が８００増加する"
"142","ポリタン・スマイル","新世武器強化時の
経験値が２５増加する"
"143","アークマ・スマイル","新世武器強化時の
経験値が２５増加する"
"144","ウェポンブーストｅｓ","新世武器強化時の
経験値が９０増加する"
"145","ＮＴウェポンブースト２","新世武器強化時の
経験値が４８００増加"
"0","-","-"
"1","-","-"
"2","-","-"
"3","-","-"
"4","-","-"
"5","-","-"
"6","-","-"
"7","-","-"
"8","-","-"
"9","-","-"
"10","-","-"
"11","-","-"
"12","-","-"
"13","-","-"
"14","-","-"
"15","-","-"
"16","-","-"
"17","-","-"
"18","-","-"
"19","-","-"
"20","-","-"
"21","-","-"
"22","-","-"
"23","-","-"
"24","-","-"
"25","-","-"
"26","-","-"
"27","-","-"
"28","-","-"
"29","-","-"
"30","-","-"
"31","-","-"
"32","-","-"
"33","-","-"
"34","-","-"
"35","-","-"
"36","-","-"
"37","-","-"
"38","-","-"
"39","-","-"
"40","-","-"
"41","-","-"
"42","-","-"
"43","-","-"
"44","-","-"
"45","-","-"
"46","-","-"
"47","-","-"
"48","-","-"
"49","-","-"
"50","-","-"
"51","-","-"
"52","-","-"
"53","-","-"
"54","-","-"
"55","-","-"
"56","-","-"
"57","-","-"
"58","-","-"
"59","-","-"
"60","-","-"
"61","-","-"
"62","-","-"
"63","-","-"
"64","-","-"
"65","-","-"
"66","-","-"
"67","-","-"
"68","-","-"
"69","-","-"
"70","-","-"
"71","-","-"
"72","-","-"
"73","-","-"
"74","-","-"
"75","-","-"
"76","-","-"
"77","-","-"
"78","-","-"
"79","-","-"
"80","-","-"
"81","-","-"
"82","-","-"
"83","-","-"
"84","-","-"
"85","-","-"
"86","-","-"
"87","-","-"
"88","-","-"
"89","-","-"
"90","-","-"
"91","-","-"
"92","-","-"
"93","-","-"
"94","-","-"
"95","-","-"
"96","-","-"
"97","-","-"
"98","-","-"
"99","-","-"
"100","アルティメットバスター","世壊種に与える
ダメージが10％
上昇する。
★13～武器では無効。"
"101","フレイズ・ウィーク","弱点属性で攻撃した時
与ダメージが2%上昇。"
"102","フレイズ・レスポンス","通常攻撃のPP回復量が
5%上昇。"
"103","フレイズ・リカバリー","PPの自然回復速度が
5%上昇。"
"104","フレイズ・チェイス","状態異常のエネミーへの
与ダメージが5％上昇。"
"105","フレイズ・リデュース","PPの消費量が
4％減少する。"
"106","オメガバスター","魔物種に与える
ダメージが3％
上昇する。"
"107","フレイズ・ディケイ","ジェルン状態の
エネミーへの
与ダメージが5％上昇。"
"108","-","-"
"109","錬成の導き","この装備品への
特殊能力追加成功率が
5％上昇する。"
"110","-","-"
"111","リーパー／雷弱点","雷弱点のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"112","スレイヤー／機甲種","機甲種のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"113","リーパー／炎弱点","炎弱点のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"114","スレイヤー／原生種","原生種のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"115","リーパー／氷弱点","氷弱点のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"116","スレイヤー／海王種","海王種のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"117","リーパー／闇弱点","闇弱点のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"118","スレイヤー／黒の民","黒の民のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"119","リーパー／風弱点","風弱点のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"120","スレイヤー／幻創種","幻創種のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"121","リーパー／光弱点","光弱点のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"122","スレイヤー／ダーカー","ダーカーのエネミーを
攻撃時、威力が上昇。
ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"123","スレイヤー／龍族","龍族のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"124","スレイヤー／閃機種","閃機種のエネミーを攻撃時
威力が上昇。ただし武器の
レアリティが高くなるほど
威力の上昇量は減少。"
"125","-","-"
"126","-","-"
"127","-","-"
"128","-","-"
"129","-","-"
"130","-","-"
"131","Ｓ２：剛乱活与","10％の確率で
与ダメージの１％を
ＨＰとして吸収。
（上限300）"
"132","-","与ダメージが2％上昇。"
"133","Ｓ１：剛撃の志","与ダメージが2％上昇。"
"134","Ｓ２：剛撃の志","与ダメージが2％上昇。"
"135","Ｓ３：剛撃の志","与ダメージが2％上昇。"
"136","Ｓ１：光子縮減","ＰＰ消費量を7％軽減。"
"137","Ｓ２：光子縮減","ＰＰ消費量を10％軽減。"
"138","Ｓ３：光子縮減","ＰＰ消費量を7％軽減。"
"139","-","-"
"140","-","-"
"141","Ｓ３：活実の志","ＨＰが80％以上の時
与ダメージが3％上昇。"
"142","-","-"
"143","Ｓ２：災転輝与","ダメージを受けた際に
ＰＰを15％回復する。"
"144","Ｓ３：災転輝与","ダメージを受けた際に
ＰＰを15％回復する。"
"145","Ｓ１：妙技の巧","クリティカル率が
15％上昇する。"
"146","Ｓ２：妙技の巧","クリティカル率が
12％上昇する。"
"147","Ｓ３：妙技の巧","クリティカル率が
12％上昇する。"
"148","Ｓ１：輝剰の撃","攻撃時のＰＰ回復量が
17％上昇する。"
"149","Ｓ２：輝剰の撃","攻撃時のＰＰ回復量が
17％上昇する。"
"150","Ｓ３：輝剰の撃","攻撃時のＰＰ回復量が
20％上昇する。"
"151","Ｓ１：守護の備","被ダメージを7％軽減。"
"152","Ｓ２：守護の備","被ダメージを7％軽減。"
"153","Ｓ３：守護の備","被ダメージを7％軽減。"
"154","Ｓ１：妙撃の志","クリティカル時の
与ダメージが3％上昇。"
"155","Ｓ２：妙撃の志","クリティカル時の
与ダメージが3％上昇。"
"156","Ｓ３：妙撃の志","クリティカル時の
与ダメージが4％上昇。"
"157","Ｓ１：輝充の志","ＰＰが40％以上の時
与ダメージが3％上昇。"
"158","Ｓ２：輝充の志","ＰＰが40％以上の時
与ダメージが3％上昇。"
"159","-","-"
"160","Ｓ１：諸刃の撃","与ダメージが4％上昇し
抜刀時のみ被ダメージが
8％増える。"
"161","Ｓ２：諸刃の撃","与ダメージが3％上昇し
抜刀時のみ被ダメージが
6％増える。"
"162","Ｓ３：諸刃の撃","与ダメージが4％上昇し
抜刀時のみ被ダメージが
8％増える。"
"163","Ｓ１：輝勢の恵","ＰＰの自然回復速度が
20％上昇する。"
"164","Ｓ２：輝勢の恵","ＰＰの自然回復速度が
17％上昇する。"
"165","Ｓ３：輝勢の恵","ＰＰの自然回復速度が
17％上昇する。"
"166","Ｓ１：時流活与","40秒ごとに
ＨＰを40％回復する。"
"167","Ｓ２：時流活与","40秒ごとに
ＨＰを60％回復する。"
"168","Ｓ３：時流活与","40秒ごとに
ＨＰを40％回復する。"
"169","Ｓ４：瞬護輝与","ジャストガード成功時
ＰＰを10回復する。"
"170","Ｓ４：鋼の決意","致命傷を受けても
一度限りだが必ず
ＨＰが1残る。"
"171","Ｓ４：輝器応変","最大ＰＰに応じて
攻撃時ＰＰ回復量、
ＰＰ自然回復量、
ＰＰ消費軽減効果が
最大で30％上昇。"
"172","Ｓ４：正対の巧","ブレイブスタンス中
正面へのクリティカル率が
30％上昇。"
"173","Ｓ４：鎌風重吹","カマイタチの持続時間が
4秒延長される。"
"174","Ｓ４：賢勇両撃","ワイズスタンス中
正面からの与ダメージが
15％上昇。"
"175","Ｓ４：奪命の撃","攻撃時に与ダメージの
1％をＨＰとして吸収。
（上限30）"
"176","Ｓ４：静の胆力","1秒間、静止状態が
続いた時、打ち上げや
吹き飛ばしを防ぐ。"
"177","Ｓ４：輝剰の罠","タクティクストラップの
ＰＰ回復量が20％上昇。"
"178","Ｓ４：鎖動強身","チェイントリガー発動時
5秒間、無敵になる。"
"179","Ｓ４：摂理洗練","エレメント
コンバージョンが
強化される。"
"180","Ｓ４：回路輪転","フォトンフレアの
リキャスト時間を
20％軽減する。"
"181","Ｓ４：短杖強打","ウォンドの通常攻撃
性能が強化される。"
"182","Ｓ４：刃機放縮","カタナギア解放中
ギアゲージの減少速度が
低下する。"
"183","Ｓ４：迅弓の撃","ラピッドシュート中
バレットボウ装備時に
与ダメージが3％上昇。"
"184","Ｓ４：支援限長","シフタ、デバンドの
効果時間上限を
120秒に延長する。"
"185","Ｓ４：変素応輪","装備している
ガード系リングに応じて
武器属性が変化する。"
"186","-","-"
"187","Ｓ２：瞬撃繚乱","別のＰＡやテクニックを
ジャストアタックすると
与ダメージが3％上昇。"
"188","Ｓ３：瞬撃繚乱","別のＰＡやテクニックを
ジャストアタックすると
与ダメージが3％上昇。"
"189","Ｓ１：瞬連の志","連続でジャストアタックに
成功すると、最大3％まで
与ダメージが上昇。"
"190","-","-"
"191","-","-"
"192","Ｓ１：気輝応変","ＰＰの自然回復速度が
納刀時80％上昇
抜刀時100％低下。"
"193","Ｓ２：気輝応変","ＰＰの自然回復速度が
納刀時100％上昇
抜刀時100％低下。"
"194","-","-"
"195","Ｓ１：滅域輝与","一定の範囲内で
エネミーが死亡した時
ＰＰが3回復する。"
"196","Ｓ２：滅域輝与","一定の範囲内で
エネミーが死亡した時
ＰＰが3回復する。"
"197","Ｓ３：滅域輝与","一定の範囲内で
エネミーが死亡した時
ＰＰが3回復する。"
"198","-","-"
"199","-","-"
"200","隣闘連陣","-"
"201","負滅牙","-"
"202","原生滅牙","-"
"203","機甲滅牙","-"
"204","龍滅牙","-"
"205","海王滅牙","-"
"206","妖滅牙","-"
"207","壊世滅牙","-"
"208","属性値強化","-"
"209","背水陣","-"
"210","常昂気功","-"
"211","必撃衝打","-"
"212","古の誓い","-"
"213","追の衝撃","-"
"214","強闘心","-"
"215","瞬闇の翼","-"
"216","心血万全の剛力","-"
"217","限界駆動","-"
"218","幻精天恵","-"
"219","青息の施し","-"
"220","止息の施し","-"
"221","安息の施し","-"
"222","慈愛の風","-"
"223","修羅の構え","-"
"224","絶強印","-"
"225","絶対障壁","-"
"226","集気光","-"
"227","調甲変換","-"
"228","共闘の調べ","-"
"229","共奏の輝き","-"
"230","一心同体の功","-"
"231","再起の旋風","-"
"232","属性変化（炎）","-"
"233","属性変化（氷）","-"
"234","属性変化（雷）","-"
"235","属性変化（風）","-"
"236","属性変化（光）","-"
"237","属性変化（闇）","-"
"238","幻創滅牙","-"
"239","クリティカルⅠ","-"
"240","PPスレイヤー","-"
"241","PPマルチ効果","-"
"242","遠距離支援","-"
"243","ＰＰオーバースレイヤー","-"
"244","アルターエゴ強化","-"
"245","魔物滅牙","-"
"246","障壁強化","-"
"247","部位破壊ボーナス","-"
"248","周囲エネミー数ボーナス","-"
"249","キルカウント","-"
"250","心血万全の剛力２","-"
"251","強闘心２","-"
"252","ＰＰスレイヤー２","-"
"253","遠距離支援２","-"
"254","複合パーフェクトキーパー","-"
"255","複合アルターエゴ強化","-"
"256","複合デッドラインスレイヤー","-"
"257","限界駆動２","-"
"258","PPマルチ効果２","-"
"259","複合PBGダメージボーナス","-"
"260","複合ジャイアントキリング","-"
"261","複合キルカウントボーナス","-"
"262","複合オーバーPPスレイヤー","-"
"263","複合クリティカルストライク","-"
"264","複合PPオーバードライブ","-"
"265","タイムカウントシンパシー","-"
"266","エレメントウェポンペット","-"
"267","エレメントウェポンペット2","-"
"268","エレメントウェポンペット3","-"
"269","リスクダメージペット","-"
"270","ダークブラストボーナス","-"
"271","隣闘連陣2","-"
"272","てきちゅうパフェ","-"
"273","超てきちゅうパフェ","-"
"274","ちゅうもくロール","-"
"275","めろめろロール","-"
"276","どきどきパフェ","-"
"277","超どきどきパフェ","-"
"278","ふんわりロール","-"
"279","超ぴったりパフェ","-"
"280","超ひっさつパフェ","-"
"281","超ぎゃくてんパフェ","-"
"282","超げきからパフェ","-"
"283","超ブラストパフェ","-"
"284","超ぐんぐんパフェ","-"
"285","超はりきりパフェ","-"
"286","超かけひきパフェ","-"
"287","超アルティメットパフェ","-"
"288","超まんぷくパフェ","-"
